dates,link,session_title,subscript,voting_id,voting_number,voting_title
31 maja i 1 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6618.html","Posiedzenie: 42. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie projektu,6618,12,Drugie czytanie projektu ustawy o zmianie ustawy o drogach publicznych
31 maja i 1 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6620.html","Posiedzenie: 42. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie projektu,6620,13,Drugie czytanie projektu uchwały w sprawie uznania zasług profesora Zbigniewa Brzezińskiego dla Państwa Polskiego
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6505.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Poprawka 8,6505,51,Ustawa o zmianie ustawy – Prawo ochrony środowiska
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6506.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Poprawka 14,6506,52,Ustawa o zmianie ustawy – Prawo ochrony środowiska
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6507.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawkami,6507,53,Ustawa o zmianie ustawy – Prawo ochrony środowiska
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6508.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6508,54,Ustawa o zmianie niektórych ustaw w związku z zadaniami organów administracji publicznej w zakresie niektórych rejestrów publicznych
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6509.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6509,55,Ustawa o zmianie ustawy o ubezpieczeniach upraw rolnych i zwierząt gospodarskich oraz ustawy o zmianie ustawy o ubezpieczeniach upraw rolnych i zwierząt gospodarskich
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6510.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6510,56,Ustawa o zmianie ustawy o bezpieczeństwie imprez masowych
29 i 30 marca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6511.html","Posiedzenie: 38. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie projektu,6511,57,Drugie czytanie projektu uchwały w 30. rocznicę śmierci ks. Franciszka Blachnickiego
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6621.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 1 dzień", ,6621,1,Wniosek formalny
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6622.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 1 dzień",Wniosek o przyjęcie ustawy bez poprawek,6622,2,Ustawa o zmianie ustawy o obligacjach
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6623.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6623,3,Ustawa o zmianie ustawy o szczególnych zasadach przygotowania do realizacji inwestycji w zakresie budowli przeciwpowodziowych
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6624.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6624,4,Ustawa o zmianie ustawy – Prawo o postępowaniu przed sądami administracyjnymi
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6625.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o odrzucenie ustawy,6625,5,Ustawa o zmianie ustawy o regionalnych izbach obrachunkowych oraz niektórych innych ustaw
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6626.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6626,6,Ustawa o zmianie ustawy o regionalnych izbach obrachunkowych oraz niektórych innych ustaw
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6627.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie projektu,6627,7,Drugie czytanie projektu opinii o niezgodności z zasadą pomocniczości projektu dyrektywy Parlamentu Europejskiego i Rady w sprawie równowagi między życiem zawodowym a prywatnym rodziców i opiekunów oraz uchylającej dyrektywę Rady 2010/18/UE COM(2017)253
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6628.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6628,8,Ustawa o zmianie ustawy o działaczach opozycji antykomunistycznej  oraz osobach represjonowanych z powodów politycznych oraz niektórych innych ustaw.
21 i 22 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6629.html","Posiedzenie: 43. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6629,9,Ustawa o zmianie niektórych ustaw w związku z realizacją programu „Za życiem”
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6630.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 1 dzień",Wniosek o przyjęcie projektu,6630,1,Drugie czytanie projektu uchwały w 100. rocznicę śmierci Mariana Smoluchowskiego – genialnego polskiego fizyka
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6631.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6631,2,Ustawa o sposobie ustalania najniższego wynagrodzenia zasadniczego pracowników wykonujących zawody medyczne zatrudnionych w podmiotach leczniczych
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6632.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6632,3,"Ustawa o zmianie ustawy o przeciwdziałaniu narkomanii oraz ustawy o refundacji leków, środków spożywczych specjalnego przeznaczenia żywieniowego oraz wyrobów medycznych"
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6633.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 2 dzień",Poprawka,6633,4,"Ustawa o zmianie ustawy o przeciwdziałaniu narkomanii oraz ustawy o refundacji leków, środków spożywczych specjalnego przeznaczenia żywieniowego oraz wyrobów medycznych"
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6634.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 2 dzień",Przyjęcie ustawy wraz z poprawką,6634,5,"Ustawa o zmianie ustawy o przeciwdziałaniu narkomanii oraz ustawy o refundacji leków, środków spożywczych specjalnego przeznaczenia żywieniowego oraz wyrobów medycznych"
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6635.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6635,6,"Ustawa  o zmianie ustawy o zakazie propagowania komunizmu lub innego ustroju totalitarnego przez nazwy budowli, obiektów i urządzeń użyteczności publicznej"
28 i 29 czerwca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6636.html","Posiedzenie: 44. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie projektu,6636,7,Drugie czytanie projektu ustawy o zmianie ustawy o kierujących pojazdami
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6638.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 1 dzień", ,6638,1,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6637.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 1 dzień", ,6637,2,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6639.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 1 dzień", ,6639,3,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6640.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 1 dzień",Wniosek o przyjęcie ustawy bez poprawek,6640,4,"Ustawa o zmianie ustawy o zapasach ropy naftowej, produktów naftowych i gazu ziemnego oraz zasadach postępowania w sytuacjach zagrożenia bezpieczeństwa paliwowego państwa i zakłóceń na rynku naftowym oraz niektórych innych ustaw"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6704.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 4 dzień", ,6704,65,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6703.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 4 dzień", ,6703,66,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6702.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 4 dzień", ,6702,67,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6701.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 4 dzień", ,6701,68,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6799.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6799,127,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6798.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6798,128,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6797.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6797,129,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6796.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6796,130,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6795.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6795,131,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6794.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6794,132,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6793.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6793,133,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6792.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6792,134,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6791.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6791,135,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6800.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6800,136,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6801.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6801,137,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6802.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6802,138,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6803.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6803,139,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6804.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień", ,6804,140,Wniosek formalny
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6807.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 1 dzień", ,6807,1,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6805.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień",Wniosek o odrzucenie ustawy,6805,141,Ustawa o Sądzie Najwyższym
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6806.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 6 dzień",Wniosek o przyjęcie ustawy bez poprawek,6806,142,Ustawa o Sądzie Najwyższym
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6808.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6808,2,"Ustawa o ratyfikacji Umowy w sprawie siedziby między Rzecząpospolitą Polską a Europejską Agencją Straży Granicznej i Przybrzeżnej (Frontex), podpisanej w Warszawie dnia 9 marca 2017 r."
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6809.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6809,3,Ustawa o zmianie ustawy o systemie informacji w ochronie zdrowia oraz niektórych innych ustaw
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6810.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o odrzucenie ustawy,6810,4,Ustawa o zmianie ustawy o odnawialnych źródłach energii
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6811.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6811,5,Ustawa o zmianie ustawy o odnawialnych źródłach energii
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6812.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6812,6,Ustawa o zmianie ustawy o dozorze technicznym
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6813.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o odrzucenie ustawy,6813,7,Ustawa o Krajowym Zasobie Nieruchomości
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6814.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6814,8,Ustawa o Krajowym Zasobie Nieruchomości
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6815.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6815,9,Ustawa o zmianie ustawy o ochronie zdrowia zwierząt oraz zwalczaniu chorób zakaźnych zwierząt
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6816.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie ustawy bez poprawek,6816,10,"Ustawa o zmianie ustawy – Ordynacja podatkowa, ustawy o finansach publicznych oraz ustawy – Przepisy wprowadzające ustawę o Krajowej Administracji Skarbowej"
26 i 27 lipca 2017 r.,"https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6817.html","Posiedzenie: 46. posiedzenie Senatu RP IX kadencji, 2 dzień",Wniosek o przyjęcie projektu,6817,11,Drugie czytanie projektu opinii o niezgodności z zasadą pomocniczości projektu dyrektywy Parlamentu Europejskiego i Rady zmieniającej dyrektywę 2006/22/WE w odniesieniu do wymogów w zakresie egzekwowania prawa oraz ustanawiającej szczegółowe zasady w odniesieniu do dyrektywy 96/71/WE i dyrektywy 2014/67/UE dotyczącej delegowania kierowców w sektorze transportu drogowego COM(2017)278
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6733.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień",Wniosek o przyjęcie ustawy bez poprawek,6733,69,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6641.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 3 dzień", ,6641,5,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6734.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień","Poprawka 1, 2, 4, 16, 18-24, 39",6734,70,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6735.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień","Poprawka 6, 25, 37,",6735,71,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6736.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień",Poprawka 7,6736,72,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6737.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień","Poprawka 9, 10",6737,73,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6738.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień","Poprawka 11, 13, 14, 15, 17, 38",6738,74,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6739.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień",Poprawka 12,6739,75,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6740.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień",Poprawka 26,6740,76,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6741.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 5 dzień",Poprawka 27,6741,77,"Ustawa o zmianie ustawy o spółdzielniach mieszkaniowych, ustawy – Kodeks postępowania cywilnego oraz ustawy – Prawo spółdzielcze"
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6642.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 3 dzień", ,6642,6,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6643.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 3 dzień", ,6643,7,Wniosek formalny
"12, 13, 14, 18, 19 i 21 lipca 2017 r.","https://www.senat.gov.pl/prace/posiedzenia/glosowanie-drukuj,6644.html","Posiedzenie: 45. posiedzenie Senatu RP IX kadencji, 3 dzień", ,6644,8,Wniosek formalny
